stock_id,name,basket,original_basket,score,date,close,gain_6w,gain_3d,rsi_14,percent_b,ma120,ma240,ma120_slope_pct,ma240_slope_pct,one_year_high_gap_pct,deduct240_gap_pct,range60_pct,volume20_vs_120_pct,major_4w_pctpt,major_8w_pctpt,retail_4w_pctpt,retail_8w_pctpt,people_4w,people_8w,major_accumulating,retail_or_people_support,base_mda_watch,no_new_low,reason
3019,亞光,未發動觀察籃,,55,2026-07-27,133.5,-8.247422680412376,-3.9568345323740983,32.69230769230769,20.268916663590765,142.225,145.51458333333338,-0.023431550582853067,0.6890686041315375,-25.83333333333333,1.520912547528508,35.7429718875502,-50.605923040295785,1.5500000000000043,2.710000000000008,-1.0499999999999972,-1.8599999999999994,-664,-1159,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量
3071,協禧,未發動觀察籃,,55,2026-07-27,25.7,-21.044546850998458,-1.9083969465648831,11.834319526627226,18.36146152451755,28.72875,25.95833333333336,3.2108855757140287,3.63987223848814,-29.005524861878463,43.977591036414545,45.67404426559356,-70.28887973549493,0.740000000000002,1.9600000000000009,-0.8599999999999994,-0.9899999999999984,-211,-284,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
3305,昇貿,未發動觀察籃,,55,2026-07-27,108.0,-22.857142857142854,-3.57142857142857,18.681318681318686,16.807598302499102,122.10500000000009,114.06083333333332,1.3102308633695436,4.55224251127655,-36.283185840707965,44.772117962466496,68.65671641791045,-63.41641259382067,1.1099999999999994,6.409999999999997,-1.6400000000000006,-6.859999999999999,303,-3505,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
3380,明泰,未發動觀察籃,,55,2026-07-27,30.3,-11.273792093704238,-1.6233766233766267,27.02702702702703,22.2828154037882,34.61458333333328,32.412916666666646,-0.10341385986220031,1.2330255649469324,-31.058020477815706,11.397058823529417,43.99293286219081,-58.20993576736253,1.5700000000000074,-0.4399999999999977,-0.8100000000000023,-0.6999999999999993,-1349,-1917,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
3535,晶彩科,未發動觀察籃,,55,2026-07-27,87.7,-29.274193548387096,-2.5555555555555554,10.094637223974772,18.27907824374645,118.38166666666673,98.50041666666661,0.9142508044980957,3.5053306771163806,-41.920529801324506,31.2874251497006,79.76190476190477,-81.11382228172211,3.6400000000000006,2.6099999999999994,-4.189999999999998,-1.5700000000000003,-1745,63,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
3689,湧德,未發動觀察籃,,55,2026-07-27,110.0,-3.083700440528636,-0.9009009009009028,29.032258064516128,25.681034522667645,120.15416666666663,112.67583333333336,-0.5243368174134955,1.6505595212587654,-24.65753424657534,12.130479102956171,44.27860696517414,-59.19675982339856,3.400000000000002,-4.519999999999996,-2.4099999999999966,2.450000000000003,-1075,1403,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
4526,東台,未發動觀察籃,,55,2026-07-27,30.3,-22.80254777070063,-5.312499999999998,14.569536423841072,13.252685199281855,36.02166666666667,34.86458333333333,1.5672360722760903,1.6960482258641996,-34.5572354211663,-6.191950464396278,55.36912751677852,-46.38568523569943,4.240000000000002,3.780000000000001,-2.729999999999997,-2.9400000000000013,-2347,-872,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量
4533,協易機,未發動觀察籃,,55,2026-07-27,25.75,-14.593698175787729,-3.917910447761197,17.30769230769232,15.591523457982658,31.562916666666684,27.146249999999988,2.1591368846932024,1.144161207191008,-38.47072879330944,6.62525879917184,40.43824701195218,-76.07744498414564,1.0,1.759999999999998,-1.4799999999999969,-3.2900000000000063,-1693,-3873,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
4721,美琪瑪,未發動觀察籃,,55,2026-07-27,72.4,-20.960698689956324,-3.07898259705488,10.795454545454547,21.43426824481321,80.59083333333328,76.93458333333335,2.747468737715586,0.8504200211922441,-34.77477477477478,-12.454655380894797,62.756598240469195,-42.379338988161386,4.27,1.4600000000000009,-3.799999999999997,-0.30000000000000426,-1856,-347,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量
4744,皇將,未發動觀察籃,,55,2026-07-27,29.5,-12.592592592592588,-4.8387096774193505,57.85953177257525,56.67109046803137,31.990833333333327,30.562916666666677,-0.257223030554965,1.6610651051591985,-26.43391521197008,21.14989733059547,67.45689655172416,-70.74432072168777,0.4300000000000068,2.3900000000000006,-0.3099999999999987,-0.259999999999998,-68,28,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
4749,新應材,未發動觀察籃,,55,2026-07-27,773.0,-14.867841409691628,-5.153374233128838,22.22222222222223,6.6304334067492405,930.7583333333333,873.4541666666667,-0.6157514926634744,2.325433822273215,-36.11570247933884,24.87883683360259,58.79265091863517,-59.63846012320153,-1.7899999999999991,1.2000000000000028,2.429999999999996,-1.4100000000000001,3656,2705,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
